页面路由,页面级别,业务类型,接口Key,接口方法,接口地址,接口作用描述,优先级,风险等级,目前实现状态,使用页面数,备注
/global/shared,全局,商品,captcha,GET,/elastic-api/cjProductInfo/captcha,captcha,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,verify,POST,/elastic-api/cjProductInfo/verify,verify,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,getFileListByParam,POST,/product-api/certificationConfig/getFileListByParam,get File List By Param,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,getWarehouseAddressInfoList,POST,/elastic-api/cjProductInfo/getWarehouseAddressInfoList,get Warehouse Address Info List,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,checkInquiryRecord,POST,/quick-search-product-center/source/sourcing/checkInquiryRecord,check Inquiry Record,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,订单,getWarehouseStoreList,POST,/order-center/proxyOrder/warehouse/getWarehouseStoreList,get Warehouse Store List,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,仓储,selectAreaAddressInfoBySupplierIdAndAreaId,POST,/supplier-center-web/supplierWarehouse/selectAreaAddressInfoBySupplierIdAndAreaId,select Area Address Info By Supplier Id And Area Id,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,用户/账户,getUserIdByCjAccount,GET,/forum-center-web/ltUser/getUserIdByCjAccount,get User Id By Cj Account,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,getImageMatting,POST,/product-api/product/image/getImageMatting,get Image Matting,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,getImageMattingLocal,POST,/product-api/product/image/getImageMattingLocal,get Image Matting Local,P2,低,OpenAPI未实现,1,来源:mf-components
/global/login,全局,用户/账户,quickLogin,POST,/userCenterForeignWeb/foreign/quickLogin,quick Login,P0,低,OpenAPI未实现,1,来源:mf-components
/global/login,全局,用户/账户,addPhoneNum,POST,/userCenterForeignWeb/foreign/addPhoneNum,add Phone Num,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,queryProductMedias,POST,/cj-platform-web/product/media/queryProductMedias,query Product Medias,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,bindingRelevanceQuery,POST,/cj-platform-web/product/media/bindingRelevanceQuery,binding Relevance Query,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,bindingUnRelevancePageQuery,POST,/cj-platform-web/product/media/bindingUnRelevancePageQuery,binding Un Relevance Page Query,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,mediaPublishSubmit,POST,/cj-platform-web/product/media/mediaPublishSubmit,media Publish Submit,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,商品,mediaPublishProgress,POST,/cj-platform-web/product/media/mediaPublishProgress,media Publish Progress,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,配置,getConfig,POST,/messageCenterWeb/customerEmail/getConfig,get Config,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,配置,setConfig,POST,/messageCenterWeb/customerEmail/setConfig,set Config,P2,低,OpenAPI未实现,1,来源:mf-components
/global/modal,全局,订单,fillContent,POST,/userCenterForeignWeb/accountManagerOrder/fillContent,fill Content,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,用户/账户,getUserSubscribeListV2,POST,/userCenterForeignWeb/subscribe/getUserSubscribeListV2,get User Subscribe List V2,P1,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,用户/账户,updateUserSubscribeV2,POST,/userCenterForeignWeb/subscribe/updateUserSubscribeV2,update User Subscribe V2,P1,中,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,通用,customerUnbindEncryptWhatsApp,POST,/chat-web/whatsapp/customerUnbindEncryptWhatsApp,customer Unbind Encrypt Whats App,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,物流,defaultLogisticsSystemRecommend,POST,/cj-logistics-api/defaultLogisticsConfig/defaultLogisticsSystemRecommend,default Logistics System Recommend,P2,低,OpenAPI未实现,1,来源:mf-components
/global/shared,全局,用户/账户,getDspGuideNodeByLoginName,POST,/chat-web/app/message/guide/getDspGuideNodeByLoginName,get Dsp Guide Node By Login Name,P0,低,OpenAPI未实现,1,来源:mf-components
/global-warehouses,一级,商品,search,POST,/website-vip-api/product/v5/search,search,P1,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,通用,egg/getHomeCache/,GET,/egg/getHomeCache/,,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,运营,redeemCoupons,POST,/operationCenterApi/apiCoupon/redeemCoupons,redeem Coupons,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,运营,popUps,POST,/operationCenterApi/apiCoupon/popUps,pop Ups,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,运营,buried,POST,/operationCenterApi/apiCoupon/buried,buried,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,用户/账户,getYm,POST,/cj/account/getYm,get Ym,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,用户/账户,automaticLogin,POST,/cj-platform-web/shopify/authorize/automaticLogin,automatic Login,P0,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,通用,accredit,POST,/ebay/accredit,accredit,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/,一级,通用,addClickCount,POST,/pojo/promotionContent/addClickCount,add Click Count,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/list-detail,一级,商品,optimalBatchUnionLogisticsFreight,POST,/product-api/assign/optimalBatchUnionLogisticsFreight,optimal Batch Union Logistics Freight,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/paidService,一级,订单,canOrder,POST,/userCenterForeignWeb/accountManagerOrder/canOrder,can Order,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/productReport,一级,商品,create,POST,/cj/productReportPoint/create,create,P2,低,OpenAPI未实现,1,来源:cj-web-egg
/readyToShip,一级,商品,search,POST,/elastic-api/product/rts/search,search,P1,低,OpenAPI未实现,1,来源:cj-web-egg
/temuY2Products,一级,商品,search,POST,/elastic-api/product/y2/search,search,P1,低,OpenAPI未实现,1,来源:cj-web-egg
/tutorial,一级,通用,updateSkimCount,POST,/cj/contentInfo/updateSkimCount,update Skim Count,P1,中,OpenAPI未实现,1,来源:cj-web-egg
/global/shared,一级,运营,purchaseVipPackage,POST,/operationCenterApi/vipPurchase/purchaseVipPackage,purchase Vip Package,P2,低,OpenAPI未实现,1,来源:cj-web-egg
